student_id,name,total_attempts,correct_answers,accuracy,topic_accuracy,preferred_topic,last_difficulty,next_suggested_difficulty
987,Student_987,80,38,0.47,"{'Java Basics': 0.64, 'Java OOP': 0.5, 'Java Multithreading': 0.48, 'Java Exceptions': 0.2, 'Java Collections': 0.7}",Java Exceptions,easy,medium
988,Student_988,26,15,0.58,"{'Java Basics': 0.8, 'Java OOP': 0.6, 'Java Multithreading': 0.79, 'Java Exceptions': 0.22, 'Java Collections': 0.77}",Java Collections,easy,medium
989,Student_989,65,43,0.66,"{'Java Basics': 0.49, 'Java OOP': 0.8, 'Java Multithreading': 0.62, 'Java Exceptions': 0.47, 'Java Collections': 0.87}",Java OOP,easy,medium
990,Student_990,85,20,0.24,"{'Java Basics': 0.52, 'Java OOP': 0.69, 'Java Multithreading': 0.27, 'Java Exceptions': 0.2, 'Java Collections': 0.38}",Java Collections,easy,easy
991,Student_991,73,66,0.9,"{'Java Basics': 0.83, 'Java OOP': 0.2, 'Java Multithreading': 0.34, 'Java Exceptions': 0.69, 'Java Collections': 0.63}",Java Multithreading,medium,hard
992,Student_992,65,13,0.2,"{'Java Basics': 0.35, 'Java OOP': 0.34, 'Java Multithreading': 0.53, 'Java Exceptions': 0.62, 'Java Collections': 0.6}",Java Basics,easy,easy
993,Student_993,86,8,0.09,"{'Java Basics': 0.82, 'Java OOP': 0.68, 'Java Multithreading': 0.89, 'Java Exceptions': 0.29, 'Java Collections': 0.76}",Java Exceptions,easy,easy
994,Student_994,32,31,0.97,"{'Java Basics': 0.54, 'Java OOP': 0.5, 'Java Multithreading': 0.27, 'Java Exceptions': 0.85, 'Java Collections': 0.25}",Java Exceptions,medium,hard
995,Student_995,71,56,0.79,"{'Java Basics': 0.52, 'Java OOP': 0.86, 'Java Multithreading': 0.46, 'Java Exceptions': 0.84, 'Java Collections': 0.42}",Java Basics,medium,hard
996,Student_996,47,22,0.47,"{'Java Basics': 0.52, 'Java OOP': 0.42, 'Java Multithreading': 0.67, 'Java Exceptions': 0.78, 'Java Collections': 0.36}",Java Basics,easy,medium
997,Student_997,44,20,0.45,"{'Java Basics': 0.29, 'Java OOP': 0.27, 'Java Multithreading': 0.35, 'Java Exceptions': 0.44, 'Java Collections': 0.88}",Java Exceptions,easy,medium
998,Student_998,51,25,0.49,"{'Java Basics': 0.55, 'Java OOP': 0.3, 'Java Multithreading': 0.62, 'Java Exceptions': 0.29, 'Java Collections': 0.61}",Java Multithreading,easy,medium
999,Student_999,87,43,0.49,"{'Java Basics': 0.84, 'Java OOP': 0.51, 'Java Multithreading': 0.28, 'Java Exceptions': 0.52, 'Java Collections': 0.72}",Java Basics,easy,medium
1000,Student_1000,55,49,0.89,"{'Java Basics': 0.71, 'Java OOP': 0.29, 'Java Multithreading': 0.22, 'Java Exceptions': 0.25, 'Java Collections': 0.71}",Java Multithreading,medium,hard
